"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"0400000US36","New York","84578","372",
"1500000US360810954003","Block Group 3; Census Tract 954; Queens County; New York","82976","37078",
"1500000US360810964000","Block Group 0; Census Tract 964; Queens County; New York","-","**",
"1500000US360810964001","Block Group 1; Census Tract 964; Queens County; New York","100242","54873",
"1500000US360810964002","Block Group 2; Census Tract 964; Queens County; New York","124192","42954",
"1500000US360810972020","Block Group 0; Census Tract 972.02; Queens County; New York","-","**",
"1500000US360810972021","Block Group 1; Census Tract 972.02; Queens County; New York","22941","4880",
"1500000US360810972041","Block Group 1; Census Tract 972.04; Queens County; New York","82568","16729",
"1500000US360810972042","Block Group 2; Census Tract 972.04; Queens County; New York","58750","35811",
"1500000US360810972043","Block Group 3; Census Tract 972.04; Queens County; New York","55172","7183",
"1500000US360810972051","Block Group 1; Census Tract 972.05; Queens County; New York","14896","9720",
"1500000US360810972052","Block Group 2; Census Tract 972.05; Queens County; New York","31795","8728",
"1500000US360810972061","Block Group 1; Census Tract 972.06; Queens County; New York","29778","25062",
"1500000US360810972062","Block Group 2; Census Tract 972.06; Queens County; New York","-","**",
"1500000US360810972070","Block Group 0; Census Tract 972.07; Queens County; New York","-","**",
"1500000US360810972071","Block Group 1; Census Tract 972.07; Queens County; New York","-","**",
"1500000US360810973000","Block Group 0; Census Tract 973; Queens County; New York","-","**",
"1500000US360810973001","Block Group 1; Census Tract 973; Queens County; New York","122500","82944",
"1500000US360810973002","Block Group 2; Census Tract 973; Queens County; New York","46000","21115",
"1500000US360810973003","Block Group 3; Census Tract 973; Queens County; New York","122917","67741",
"1500000US360810981000","Block Group 0; Census Tract 981; Queens County; New York","-","**",
"1500000US360810981001","Block Group 1; Census Tract 981; Queens County; New York","141771","46350",
"1500000US360810981002","Block Group 2; Census Tract 981; Queens County; New York","111250","47488",
"1500000US360810987000","Block Group 0; Census Tract 987; Queens County; New York","-","**",
"1500000US360810987001","Block Group 1; Census Tract 987; Queens County; New York","128409","22309",
"1500000US360810987002","Block Group 2; Census Tract 987; Queens County; New York","83750","24396",
"1500000US360810991000","Block Group 0; Census Tract 991; Queens County; New York","-","**",
"1500000US360810991001","Block Group 1; Census Tract 991; Queens County; New York","87260","26002",
"1500000US360810991002","Block Group 2; Census Tract 991; Queens County; New York","124453","56130",
"1500000US360810991003","Block Group 3; Census Tract 991; Queens County; New York","198500","151944",
"1500000US360810991004","Block Group 4; Census Tract 991; Queens County; New York","113009","69161",
"1500000US360810991005","Block Group 5; Census Tract 991; Queens County; New York","121918","45592",
"1500000US360810992000","Block Group 0; Census Tract 992; Queens County; New York","-","**",
"1500000US360810992001","Block Group 1; Census Tract 992; Queens County; New York","34093","7889",
"1500000US360810992002","Block Group 2; Census Tract 992; Queens County; New York","56219","43846",
"1500000US360810997011","Block Group 1; Census Tract 997.01; Queens County; New York","142019","62724",
"1500000US360810997012","Block Group 2; Census Tract 997.01; Queens County; New York","79726","58580",
"1500000US360810997013","Block Group 3; Census Tract 997.01; Queens County; New York","91054","12113",
"1500000US360810997031","Block Group 1; Census Tract 997.03; Queens County; New York","129688","73552",
"1500000US360810997032","Block Group 2; Census Tract 997.03; Queens County; New York","110809","19786",
"1500000US360810997033","Block Group 3; Census Tract 997.03; Queens County; New York","118750","25169",
"1500000US360810997041","Block Group 1; Census Tract 997.04; Queens County; New York","135341","41293",
"1500000US360810997042","Block Group 2; Census Tract 997.04; Queens County; New York","96026","23434",
"1500000US360810997043","Block Group 3; Census Tract 997.04; Queens County; New York","95057","60498",
"1500000US360810997044","Block Group 4; Census Tract 997.04; Queens County; New York","136597","85624",
"1500000US360810997045","Block Group 5; Census Tract 997.04; Queens County; New York","68226","29524",
"1500000US360810997050","Block Group 0; Census Tract 997.05; Queens County; New York","-","**",
"1500000US360810997051","Block Group 1; Census Tract 997.05; Queens County; New York","147807","27245",
"1500000US360810998011","Block Group 1; Census Tract 998.01; Queens County; New York","141384","58177",
"1500000US360810998012","Block Group 2; Census Tract 998.01; Queens County; New York","71321","36793",
"1500000US360810998013","Block Group 3; Census Tract 998.01; Queens County; New York","48077","24852",
"1500000US360810998014","Block Group 4; Census Tract 998.01; Queens County; New York","70481","53358",
"1500000US360810998015","Block Group 5; Census Tract 998.01; Queens County; New York","62759","34329",
"1500000US360810998020","Block Group 0; Census Tract 998.02; Queens County; New York","-","**",
"1500000US360810998021","Block Group 1; Census Tract 998.02; Queens County; New York","70497","23435",
"1500000US360810998022","Block Group 2; Census Tract 998.02; Queens County; New York","74073","26442",
"1500000US360810998023","Block Group 3; Census Tract 998.02; Queens County; New York","12476","2790",
"1500000US360810999001","Block Group 1; Census Tract 999; Queens County; New York","-","**",
"1500000US360811008010","Block Group 0; Census Tract 1008.01; Queens County; New York","-","**",
"1500000US360811008011","Block Group 1; Census Tract 1008.01; Queens County; New York","103750","58825",
"1500000US360811008012","Block Group 2; Census Tract 1008.01; Queens County; New York","145640","17342",
"1500000US360811008031","Block Group 1; Census Tract 1008.03; Queens County; New York","45324","20648",
"1500000US360811008032","Block Group 2; Census Tract 1008.03; Queens County; New York","61635","37529",
"1500000US360811008040","Block Group 0; Census Tract 1008.04; Queens County; New York","-","**",
"1500000US360811008041","Block Group 1; Census Tract 1008.04; Queens County; New York","110729","43005",
"1500000US360811008042","Block Group 2; Census Tract 1008.04; Queens County; New York","96948","65731",
"1500000US360811010020","Block Group 0; Census Tract 1010.02; Queens County; New York","-","**",
"1500000US360811010021","Block Group 1; Census Tract 1010.02; Queens County; New York","141250","61732",
"1500000US360811010022","Block Group 2; Census Tract 1010.02; Queens County; New York","22238","14917",
"1500000US360811010031","Block Group 1; Census Tract 1010.03; Queens County; New York","-","**",
"1500000US360811010032","Block Group 2; Census Tract 1010.03; Queens County; New York","59293","49075",
"1500000US360811010033","Block Group 3; Census Tract 1010.03; Queens County; New York","123142","49656",
"1500000US360811010040","Block Group 0; Census Tract 1010.04; Queens County; New York","-","**",
"1500000US360811010041","Block Group 1; Census Tract 1010.04; Queens County; New York","-","**",
"1500000US360811010042","Block Group 2; Census Tract 1010.04; Queens County; New York","51063","14012",
"1500000US360811010043","Block Group 3; Census Tract 1010.04; Queens County; New York","-","**",
"1500000US360811010044","Block Group 4; Census Tract 1010.04; Queens County; New York","-","**",
"1500000US360811010045","Block Group 5; Census Tract 1010.04; Queens County; New York","-","**",
"1500000US360811017001","Block Group 1; Census Tract 1017; Queens County; New York","119324","87245",
"1500000US360811017002","Block Group 2; Census Tract 1017; Queens County; New York","205385","95779",
"1500000US360811017003","Block Group 3; Census Tract 1017; Queens County; New York","145625","86117",
"1500000US360811017004","Block Group 4; Census Tract 1017; Queens County; New York","74519","74448",
"1500000US360811017005","Block Group 5; Census Tract 1017; Queens County; New York","120781","54377",
"1500000US360811017006","Block Group 6; Census Tract 1017; Queens County; New York","-","**",
"1500000US360811017007","Block Group 7; Census Tract 1017; Queens County; New York","-","**",
"1500000US360811029001","Block Group 1; Census Tract 1029; Queens County; New York","106314","24929",
"1500000US360811029002","Block Group 2; Census Tract 1029; Queens County; New York","97716","46292",
"1500000US360811032011","Block Group 1; Census Tract 1032.01; Queens County; New York","64763","24571",
"1500000US360811032012","Block Group 2; Census Tract 1032.01; Queens County; New York","-","**",
"1500000US360811032013","Block Group 3; Census Tract 1032.01; Queens County; New York","24091","14186",
"1500000US360811032021","Block Group 1; Census Tract 1032.02; Queens County; New York","81250","39350",
"1500000US360811032022","Block Group 2; Census Tract 1032.02; Queens County; New York","73426","10013",
"1500000US360811032023","Block Group 3; Census Tract 1032.02; Queens County; New York","93228","20426",
"1500000US360811032024","Block Group 4; Census Tract 1032.02; Queens County; New York","42150","7682",
"1500000US360811033001","Block Group 1; Census Tract 1033; Queens County; New York","79714","31101",
"1500000US360811033002","Block Group 2; Census Tract 1033; Queens County; New York","87308","79410",
"1500000US360811033003","Block Group 3; Census Tract 1033; Queens County; New York","-","**",
"1500000US360811033004","Block Group 4; Census Tract 1033; Queens County; New York","128149","39646",
"1500000US360811039001","Block Group 1; Census Tract 1039; Queens County; New York","91673","41328",
"1500000US360811039002","Block Group 2; Census Tract 1039; Queens County; New York","74679","7586",
"1500000US360811039003","Block Group 3; Census Tract 1039; Queens County; New York","44810","21116",
"1500000US360811039004","Block Group 4; Census Tract 1039; Queens County; New York","-","**",
"1500000US360811047001","Block Group 1; Census Tract 1047; Queens County; New York","67089","27972",
"1500000US360811047002","Block Group 2; Census Tract 1047; Queens County; New York","105143","32687",
"1500000US360811047003","Block Group 3; Census Tract 1047; Queens County; New York","66515","17565",
"1500000US360811047004","Block Group 4; Census Tract 1047; Queens County; New York","86901","36005",
"1500000US360811047005","Block Group 5; Census Tract 1047; Queens County; New York","73882","34235",
